timestamp,test_iteration,test_type,target,protocol,config,result_value,result_unit
2026-02-11T06:00:47Z,3,ping_max,Internal Server,icmp,default,0.454,ms
2026-02-11T06:00:47Z,3,ping_stddev,Internal Server,icmp,default,0.072,ms
2026-02-11T06:00:47Z,3,ping_loss,Internal Server,icmp,default,0,percent
2026-02-11T06:00:51Z,4,ping_min,Internal Server,icmp,default, 0.248,ms
2026-02-11T06:00:51Z,4,ping_avg,Internal Server,icmp,default,0.292,ms
2026-02-11T06:00:51Z,4,ping_max,Internal Server,icmp,default,0.395,ms
2026-02-11T06:00:51Z,4,ping_stddev,Internal Server,icmp,default,0.041,ms
2026-02-11T06:00:51Z,4,ping_loss,Internal Server,icmp,default,0,percent
2026-02-11T06:00:55Z,5,ping_min,Internal Server,icmp,default, 0.218,ms
2026-02-11T06:00:55Z,5,ping_avg,Internal Server,icmp,default,0.314,ms
2026-02-11T06:00:55Z,5,ping_max,Internal Server,icmp,default,0.416,ms
2026-02-11T06:00:55Z,5,ping_stddev,Internal Server,icmp,default,0.066,ms
2026-02-11T06:00:55Z,5,ping_loss,Internal Server,icmp,default,0,percent
2026-02-11T06:00:58Z,1,iperf_bw,10.128.0.10,tcp,duration=5s_parallel=1,4017,Mbps
2026-02-11T06:00:58Z,2,iperf_failed,10.128.0.10,tcp,duration=5s_parallel=1,0,Mbps
2026-02-11T06:00:58Z,3,iperf_failed,10.128.0.10,tcp,duration=5s_parallel=1,0,Mbps
2026-02-11T06:00:58Z,4,iperf_bw,10.128.0.10,tcp,duration=5s_parallel=1,4026,Mbps
2026-02-11T06:00:58Z,5,iperf_failed,10.128.0.10,tcp,duration=5s_parallel=1,0,Mbps
2026-02-11T06:01:23Z,1,iperf_failed,10.128.0.10,udp,duration=5s_parallel=1,0,Mbps
2026-02-11T06:01:23Z,2,iperf_bw,10.128.0.10,udp,duration=5s_parallel=1,1000,Mbps
2026-02-11T06:01:23Z,2,iperf_jitter,10.128.0.10,udp,duration=5s_parallel=1,0.000,ms
2026-02-11T06:01:23Z,2,iperf_loss,10.128.0.10,udp,duration=5s_parallel=1,0,percent
2026-02-11T06:01:23Z,3,iperf_failed,10.128.0.10,udp,duration=5s_parallel=1,0,Mbps
2026-02-11T06:01:23Z,4,iperf_failed,10.128.0.10,udp,duration=5s_parallel=1,0,Mbps
2026-02-11T06:01:23Z,5,iperf_bw,10.128.0.10,udp,duration=5s_parallel=1,1000,Mbps
2026-02-11T06:01:23Z,5,iperf_jitter,10.128.0.10,udp,duration=5s_parallel=1,0.000,ms
2026-02-11T06:01:23Z,5,iperf_loss,10.128.0.10,udp,duration=5s_parallel=1,0,percent
